MIRNA	GENE	INPUT
rno-miR-181b	Ppp2r2d	1
rno-miR-181b	Cdc27	1
rno-miR-181b	Ncoa4	1
rno-miR-181b	Ccl7	1
rno-miR-181b	Gmcl1	1
rno-miR-181b	Gmcl1	1
rno-miR-181b	Add1	1
rno-miR-181b	Kcnk6	1
rno-miR-181b	Txnrd1	1
rno-miR-181b	Cdc123	1
rno-miR-181b	Cmtm8	1
rno-miR-181b	As3mt	1
rno-miR-181b	Il22ra2	1
rno-miR-181b	Il22ra2	1
rno-miR-181b	Ppp1cb	1
rno-miR-181b	Meox2	1
rno-miR-181b	Meox2	1
rno-miR-181b	Lcp2	1
rno-miR-181b	Moap1	1
rno-miR-181b	Dhcr7	1
rno-miR-181b	Rnase1	1
rno-miR-181b	LOC498368	1
rno-miR-181b	Hyou1	1
rno-miR-181b	Sfrs7	1
rno-miR-181b	Tlr4	1
rno-miR-181b	Chmp5	1
rno-miR-181b	Chmp5	1
rno-miR-181b	Ube4a	1
rno-miR-181b	Epor	1
rno-miR-181b	Sult1c2a	1
rno-miR-181b	Adm	1
rno-miR-181b	Hes6	1
rno-miR-181b	Pcdha5	1
rno-miR-181b	Chn1	1
rno-miR-181b	Phospho2	1
rno-miR-181b	Pdap1	1
rno-miR-181b	Dclk1	1
rno-miR-181b	Dclk1	1
rno-miR-181b	LOC361985	1
rno-miR-181b	Rmnd5b	1
rno-miR-181b	Sfrs12ip1	1
rno-miR-181b	Vps54	1
rno-miR-181b	Cntn3	1
rno-miR-181b	Lphn2	1
rno-miR-181b	Fam48a	1
rno-miR-181b	Rgs2	1
rno-miR-181b	Mbl1	1
rno-miR-181b	Rbm45	1
rno-miR-181b	Heph	1
rno-miR-181b	Slfn3	1
rno-miR-181b	RGD1310827	1
rno-miR-181b	RGD1310827	1
rno-miR-181b	Fam126b	1
rno-miR-181b	Fam126b	1
rno-miR-181b	Ftsjd2	1
rno-miR-181b	Rcn2	1
rno-miR-181b	Tmem126a	1
rno-miR-181b	Sh2b3	1
rno-miR-181b	Ywhag	1
rno-miR-181b	Ywhag	1
rno-miR-181b	Rims2	1
rno-miR-181b	Sgcg	1
rno-miR-181b	Hnrnpa1	1
rno-miR-181b	Acsl3	1
rno-miR-181b	Fos	1
rno-miR-181b	Fos	1
rno-miR-181b	Fos	1
rno-miR-181b	Nbr1	1
rno-miR-181b	Slc10a2	1
rno-miR-181b	Rage	1
rno-miR-181b	Dlst	1
rno-miR-181b	Thumpd1	1
rno-miR-181b	Ctcf	1
rno-miR-181b	Gdap2	1
rno-miR-181b	Sdhaf2	1
rno-miR-181b	Sdhaf2	1
rno-miR-181b	Dlg2	1
rno-miR-181b	Mif4gd	1
rno-miR-181b	Nrgn	1
rno-miR-181b	Klra2	1
rno-miR-181b	Ivd	1
rno-miR-181b	Eif4h	1
rno-miR-181b	RGD1306446	1
rno-miR-181b	Ly49i5	1
rno-miR-181b	Ipmk	1
rno-miR-181b	Rnf2	1
rno-miR-181b	Rap1a	1
rno-miR-181b	Prkcd	1
rno-miR-181b	Depdc7	1
rno-miR-181b	Mapk6	1
rno-miR-181b	Cabc1	1
rno-miR-181b	Laptm4b	1
rno-miR-181b	Calcr	1
rno-miR-181b	Zfp423	1
rno-miR-181b	Got2	1
rno-miR-181b	Got2	1
rno-miR-181b	Adrb2	1
rno-miR-181b	Sel1l	1
rno-miR-181b	Sel1l	1
rno-miR-181b	Ttc5	1
rno-miR-181b	Fut4	1
rno-miR-181b	Rad23b	1
rno-miR-181b	Rad23b	1
rno-miR-181b	Stk3	1
rno-miR-181b	Ciao1	1
rno-miR-181b	Gk2	1
rno-miR-181b	Cnrip1	1
rno-miR-181b	Lrrc8d	1
rno-miR-181b	Hspa5	1
rno-miR-181b	Kcne2	1
rno-miR-181b	Zfp458	1
rno-miR-181b	Tmem27	1
rno-miR-181b	Egr2	1
rno-miR-181b	Msl3	1
rno-miR-181b	Grin2a	1
rno-miR-181b	RGD1310794	1
rno-miR-181b	Nsf	1
rno-miR-181b	Ogfrl1	1
rno-miR-181b	C1qtnf5	1
rno-miR-181b	Coq9	1
rno-miR-181b	MGC105560	1
rno-miR-181b	Timm17a	1
rno-miR-181b	Cdkn2b	1
rno-miR-181b	S1pr1	1
rno-miR-181b	S1pr1	1
rno-miR-181b	Ptpn21	1
rno-miR-181b	Cd47	1
rno-miR-181b	Eltd1	1
rno-miR-181b	Eltd1	1
rno-miR-181b	Eltd1	1
rno-miR-181b	Eltd1	1
rno-miR-181b	Gcnt2	1
rno-miR-181b	Tmem41b	1
rno-miR-181b	Blcap	1
rno-miR-181b	Cflar	1
rno-miR-181b	Gcnt1	1
rno-miR-181b	Bdkrb2	1
rno-miR-181b	Pla2g4a	1
rno-miR-181b	Csn2	1
rno-miR-181b	Yipf3	1
rno-miR-181b	Ubl3	1
rno-miR-181b	Zfand6	1
rno-miR-181b	Tmem165	1
rno-miR-181b	Isca1	1
rno-miR-181b	Cbfb	1
rno-miR-181b	LOC314655	1
rno-miR-181b	Olfm3	1
rno-miR-181b	Recql	1
rno-miR-181b	Fam82b	1
rno-miR-181b	Lrrn1	1
rno-miR-181b	Lrrn1	1
rno-miR-181b	Herc4	1
rno-miR-181b	B3gntl1	1
rno-miR-181b	B3gntl1	1
rno-miR-181b	Rassf2	1
rno-miR-181b	Pon2	1
rno-miR-181b	Elavl2	1
rno-miR-181b	Trpv5	1
rno-miR-181b	Bnip3l	1
rno-miR-181b	Ank3	1
rno-miR-181b	Ank3	1
rno-miR-181b	LOC619574	1
rno-miR-181b	Taf9b	1
rno-miR-181b	Taf9b	1
rno-miR-181b	Sult1e1	1
rno-miR-181b	Mt3	1
rno-miR-181b	Arl5a	1
rno-miR-181b	Arl5a	1
rno-miR-181b	RGD1359508	1
rno-miR-181b	Mbp	1
rno-miR-181b	Rpap2	1
rno-miR-181b	Capn7	1
rno-miR-181b	Capn7	1
rno-miR-181b	Zdhhc7	1
rno-miR-181b	Galnt4	1
rno-miR-181b	Cyp3a2	1
rno-miR-181b	Pnldc1	1
rno-miR-181b	Wsb1	1
rno-miR-181b	Lzts1	1
rno-miR-181b	Cyr61	1
rno-miR-181b	Cd44	1
rno-miR-181b	Dclk2	1
rno-miR-181b	Insig1	1
rno-miR-181b	Taf9b	1
rno-miR-181b	Taf9b	1
rno-miR-181b	Hsd17b7	1
rno-miR-181b	Dync1li2	1
rno-miR-181b	Clca2	1
rno-miR-181b	Rgs14	1
rno-miR-181b	Lrrc42	1
rno-miR-181b	Slc26a3	1
rno-miR-181b	Tsnax	1
rno-miR-181b	Ppp3r1	1
rno-miR-181b	Dnaja1	1
rno-miR-181b	Tp63	1
rno-miR-181b	Cry1	1
rno-miR-181b	Galnt5	1
rno-miR-181b	Mobp	1
rno-miR-181b	Stk39	1
rno-miR-181b	Isy1	1
rno-miR-181b	Paqr5	1
rno-miR-181b	Lias	1
rno-miR-181b	Atxn3	1
rno-miR-181b	Atxn3	1
rno-miR-181b	Ndufs4	1
rno-miR-181b	Ndufs4	1
rno-miR-181b	Sap18	1
rno-miR-181b	Pias3	1
rno-miR-181b	Aqp4	1
rno-miR-181b	Pitx2	1
rno-miR-181b	Dnajc2	1
rno-miR-181b	Scnn1g	1
rno-miR-181b	Rnmt	1
rno-miR-181b	Prl7a4	1
rno-miR-181b	Sacm1l	1
rno-miR-181b	Dync2li1	1
rno-miR-181b	Sh2d2a	1
rno-miR-181b	Mllt10	1
rno-miR-181b	Mllt10	1
rno-miR-181b	Rpl8	1
rno-miR-181b	Ctsm	1
rno-miR-181b	RGD1308454	1
rno-miR-181b	B4galt6	1
rno-miR-181b	B4galt6	1
rno-miR-181b	Cald1	1
rno-miR-181b	Btla	1
rno-miR-181b	Btla	1
rno-miR-181b	Grk6	1
rno-miR-181b	Gemin8	1
rno-miR-181b	Pcsk1	1
rno-miR-181b	Gpx1	1
rno-miR-181b	Lpar1	1
rno-miR-181b	Ccl2	1
rno-miR-181b	Ccl2	1
rno-miR-181b	Tmem178	1
rno-miR-181b	Zfp422	1
rno-miR-181b	Txndc15	1
rno-miR-181b	Psmd1	1
rno-miR-181b	Tspan2	1
rno-miR-181b	Lap3	1
rno-miR-181b	Tspyl1	1
rno-miR-181b	Cbln2	1
rno-miR-181b	Hpgd	1
rno-miR-181b	Pcdha7	1
rno-miR-181b	RGD69425	1
rno-miR-181b	RGD69425	1
rno-miR-181b	Sms	1
rno-miR-181b	Inpp4a	1
rno-miR-181b	Pcyox1	1
rno-miR-181b	Tnfrsf14	1
rno-miR-181b	Tgif1	1
rno-miR-181b	Cdadc1	1
rno-miR-181b	Pcdhac1	1
rno-miR-181b	Ccdc32	1
rno-miR-181b	Trhr	1
rno-miR-181b	Cd36	1
rno-miR-181b	Cd36	1
rno-miR-181b	Cept1	1
rno-miR-181b	Cept1	1
rno-miR-181b	Srd5a1	1
rno-miR-181b	Zfp709	1
rno-miR-181b	Gng11	1
rno-miR-181b	Sod2	1
rno-miR-181b	Fam5c	1
rno-miR-181b	Fam5c	1
rno-miR-181b	Kpnb1	1
rno-miR-181b	Ctsq	1
rno-miR-181b	Esm1	1
rno-miR-181b	Esm1	1
rno-miR-181b	Obfc2a	1
rno-miR-181b	Yipf2	1
rno-miR-181b	Apoh	1
rno-miR-181b	Alx1	1
rno-miR-181b	Pigy	1
rno-miR-181b	Sh3glb1	1
rno-miR-181b	Kpna4	1
rno-miR-181b	RGD1304567	1
rno-miR-181b	Ankrd46	1
rno-miR-181b	Ankrd46	1
rno-miR-181b	Nmnat3	1
rno-miR-181b	Myst2	1
rno-miR-181b	Asam	1
rno-miR-181b	Entpd6	1
rno-miR-181b	Entpd6	1
rno-miR-181b	Rab11a	1
rno-miR-181b	Tff1	1
rno-miR-181b	Olr59	1
rno-miR-181b	Olr59	1
rno-miR-181b	Cxcr3	1
rno-miR-181b	Tfam	1
rno-miR-181b	Keg1	1
rno-miR-181b	Ifi47	1
rno-miR-181b	Tagln2	1
rno-miR-181b	Trak2	1
rno-miR-181b	Pfkfb2	1
rno-miR-181b	Nmu	1
rno-miR-181b	Nptn	1
rno-miR-181b	Slc35a3	1
rno-miR-181b	Gpsm1	1
rno-miR-181b	Pcgf6	1
rno-miR-181b	Cbx3	1
rno-miR-181b	Cbx3	1
rno-miR-181b	Nat1	1
rno-miR-181b	Pdhb	1
rno-miR-181b	Il2	1
rno-miR-181b	Pcdha4	1
rno-miR-181b	Nuak2	1
rno-miR-181b	Atg3	1
rno-miR-181b	Slc1a3	1
rno-miR-181b	RGD1305314	1
rno-miR-181b	Cyb5a	1
rno-miR-181b	RGD1310571	1
rno-miR-181b	Stambp	1
rno-miR-181b	Cdc42bpa	1
rno-miR-181b	Sar1a	1
rno-miR-181b	Fgr	1
rno-miR-181b	Tmub2	1
rno-miR-181b	Fam160a2	1
rno-miR-181b	Slc30a4	1
rno-miR-181b	Nkx6-1	1
rno-miR-181b	Tfb2m	1
rno-miR-181b	Cbx7	1
rno-miR-181b	Cbx7	1
rno-miR-181b	Rnf34	1
rno-miR-181b	Galnt13	1
rno-miR-181b	Odc1	1
rno-miR-181b	Pex7	1
rno-miR-181b	Chrdl1	1
rno-miR-181b	Chrdl1	1
rno-miR-181b	Chrdl1	1
rno-miR-181b	Armcx3	1
rno-miR-181b	Armcx3	1
rno-miR-181b	Rgs3	1
rno-miR-181b	Sfrp4	1
rno-miR-181b	Akap6	1
rno-miR-181b	Cadps	1
rno-miR-181b	LOC298139	1
rno-miR-181b	Prdx2	1
rno-miR-181b	Snx11	1
rno-miR-181b	Ndst1	1
rno-miR-181b	Parp16	1
rno-miR-181b	Itfg1	1
rno-miR-181b	Spdya	1
rno-miR-181b	Spdya	1
rno-miR-181b	Ly49s7	1
rno-miR-181b	Ly49s7	1
rno-miR-181b	Pdyn	1
rno-miR-181b	Tor1aip1	1
rno-miR-181b	Stard3nl	1
rno-miR-181b	Stard3nl	1
rno-miR-181b	Chrnb4	1
rno-miR-181b	Rbm47	1
rno-miR-181b	Rap1b	1
rno-miR-181b	Rap1b	1
rno-miR-181b	Rgs4	1
rno-miR-181b	Rgs4	1
rno-miR-181b	Ppp2r2b	1
rno-miR-181b	Serinc1	1
rno-miR-181b	Crbn	1
rno-miR-181b	Ska2	1
rno-miR-181b	Vcam1	1
rno-miR-181b	Nnt	1
rno-miR-181b	Pkm2	1
rno-miR-181b	Pex11a	1
rno-miR-181b	Pex11a	1
rno-miR-181b	Prss16	1
rno-miR-181b	Cntn4	1
rno-miR-181b	Cntn4	1
rno-miR-181b	Cntn4	1
rno-miR-181b	Gpc4	1
rno-miR-181b	Slc5a7	1
rno-miR-181b	Nfyb	1
rno-miR-181b	Nfyb	1
rno-miR-181b	Rnps1	1
rno-miR-181b	LOC500392	1
rno-miR-181b	Kcnc2	1
rno-miR-181b	Spib	1
rno-miR-181b	Tmem55a	1
rno-miR-181b	Zfp90	1
rno-miR-181b	Sec61a1	1
rno-miR-181b	Olr1271	1
rno-miR-181b	Ppp1r2	1
rno-miR-181b	Ppp1r2	1
rno-miR-181b	Vamp1	1
rno-miR-181b	Fam107b	1
rno-miR-181b	Dynll2	1
rno-miR-181b	Cxcl12	1
rno-miR-181b	Slc9a3	1
rno-miR-181b	Slc9a3	1
rno-miR-181b	Tgfa	1
rno-miR-181b	Olr35	1
rno-miR-181b	Timm17a	1
rno-miR-181b	Pigq	1
rno-miR-181b	Il21r	1
rno-miR-181b	Nln	1
rno-miR-181b	Mefv	1
rno-miR-181b	Dr1	1
rno-miR-181b	Tmem184c	1
rno-miR-181b	Hsp90aa1	1
rno-miR-181b	Il7	1
rno-miR-181b	Cp	1
rno-miR-181b	Wdr45	1
rno-miR-181b	Sc5dl	1
rno-miR-181b	Syn3	1
rno-miR-181b	Npm1	1
rno-miR-181b	Npm1	1
rno-miR-181b	Trh	1
rno-miR-181b	Ampd3	1
rno-miR-181b	Tmem33	1
rno-miR-181b	Tmem33	1
rno-miR-181b	Eltd1	1
rno-miR-181b	Eltd1	1
rno-miR-181b	Eltd1	1
rno-miR-181b	Eltd1	1
rno-miR-181b	Ttc9c	1
rno-miR-181b	Tm4sf4	1
rno-miR-181b	Colec12	1
rno-miR-181b	Chp	1
rno-miR-181b	Gjb1	1
rno-miR-181b	Cdkn2aip	1
rno-miR-181b	Cyp7a1	1
rno-miR-181b	Cyp7a1	1
rno-miR-181b	Apom	1
rno-miR-181b	Rod1	1
rno-miR-181b	Tmprss2	1
rno-miR-181b	Tmprss2	1
rno-miR-181b	Map3k7ip2	1
rno-miR-181b	Gadd45a	1
rno-miR-181b	Map1a	1
rno-miR-181b	LOC498350	1
rno-miR-181b	Znf655	1
rno-miR-181b	Znf655	1
rno-miR-181b	Phactr2	1
rno-miR-181b	Ybx1	1
rno-miR-181b	Kctd13	1
rno-miR-181b	Rad50	1
rno-miR-181b	Rassf1	1
rno-miR-181b	Arhgdib	1
rno-miR-181b	Mobp	1
rno-miR-181b	RGD1359108	1
rno-miR-181b	Ptpn1	1
rno-miR-181b	Ptpn1	1
rno-miR-181b	Csn1s2b	1
rno-miR-181b	Slc14a2	1
rno-miR-181b	Ccng1	1
rno-miR-181b	Spata1	1
rno-miR-181b	Pcdha13	1
rno-miR-181b	Ahrr	1
rno-miR-181b	Cd44	1
rno-miR-181b	Gjb2	1
rno-miR-181b	Arfip2	1
rno-miR-181b	Esr2	1
rno-miR-181b	Erap1	1
rno-miR-181b	RGD1359529	1
rno-miR-181b	Sod3	1
rno-miR-181b	Nucb1	1
rno-miR-181b	Hsbp1	1
rno-miR-181b	Pygl	1
rno-miR-181b	LOC317471	1
rno-miR-181b	Ugt2b36	1
rno-miR-181b	Mgrn1	1
rno-miR-181b	Agpat4	1
rno-miR-181b	Idh1	1
rno-miR-181b	Ntf3	1
rno-miR-181b	Arf2	1
rno-miR-181b	Tmed5	1
rno-miR-181b	Clec14a	1
rno-miR-181b	Ccnb1ip1	1
rno-miR-181b	Id2	1
rno-miR-181b	Cox7b	1
rno-miR-181b	Rraga	1
rno-miR-181b	Armcx1	1
rno-miR-181b	Cdc37l1	1
rno-miR-181b	Bcas1	1
rno-miR-181b	Wscd1	1
rno-miR-181b	Cnbp	1
rno-miR-181b	Nr4a3	1
rno-miR-181b	Cgm4	1
rno-miR-181b	Ubfd1	1
rno-miR-181b	Cdkn2aip	1
rno-miR-181b	Atp6v0d1	1
rno-miR-181b	Oat	1
rno-miR-181b	Sipa1l2	1
rno-miR-181b	Dalrd3	1
rno-miR-181b	Kcnk10	1
rno-miR-181b	Ssb	1
rno-miR-181b	Nppc	1
rno-miR-181b	Cldn8	1
rno-miR-181b	Acsl1	1
rno-miR-181b	Nlgn1	1
rno-miR-181b	Grk6	1
rno-miR-181b	Apobec3f	1
rno-miR-181b	Gbas	1
rno-miR-181b	Fbxo11	1
rno-miR-181b	Klra22	1
rno-miR-181b	Aplnr	1
rno-miR-181b	Aplnr	1
rno-miR-181b	Lat	1
rno-miR-181b	Rhoq	1
rno-miR-181b	RT1-M3-1	1
rno-miR-181b	Dixdc1	1
rno-miR-181b	Galnt3	1
rno-miR-181b	Tfb1m	1
rno-miR-181b	Dusp6	1
rno-miR-181b	Scoc	1
rno-miR-181b	Scoc	1
rno-miR-181b	Klhl7	1
rno-miR-181b	Crebl2	1
rno-miR-181b	Crebl2	1
rno-miR-181b	Cry2	1
rno-miR-181b	Thrb	1
rno-miR-181b	Thrb	1
rno-miR-181b	Filip1	1
rno-miR-181b	Filip1	1
rno-miR-181b	Iyd	1
rno-miR-181b	Sgk196	1
rno-miR-181b	Mospd1	1
rno-miR-181b	Umod	1
rno-miR-181b	RGD1309482	1
rno-miR-181b	Cyp2j4	1
rno-miR-181b	Sp100	1
rno-miR-181b	Pole3	1
rno-miR-181b	Eif4a2	1
rno-miR-181b	Eif4a2	1
rno-miR-183	Prkch	1
rno-miR-183	Ube2g1	1
rno-miR-183	Zbtb44	1
rno-miR-183	Testin	1
rno-miR-183	Tram1	1
rno-miR-183	Bdnf	1
rno-miR-183	Metap2	1
rno-miR-183	Slc25a22	1
rno-miR-183	Tssc4	1
rno-miR-183	Ppp2r2a	1
rno-miR-183	Impa1	1
rno-miR-183	Ppp1cc	1
rno-miR-183	Ntrk2	1
rno-miR-183	Lrrfip1	1
rno-miR-183	Stbd1	1
rno-miR-183	Gal	1
rno-miR-183	Snx7	1
rno-miR-183	Timp3	1
rno-miR-183	Snx10	1
rno-miR-183	Tnp2	1
rno-miR-183	Rnf40	1
rno-miR-183	Sh3kbp1	1
rno-miR-183	Slc17a6	1
rno-miR-183	Vdac3	1
rno-miR-183	Chpt1	1
rno-miR-183	Slc15a2	1
rno-miR-183	Atg12	1
rno-miR-183	Hmgn2	1
rno-miR-183	Kl	1
rno-miR-183	Ppp2cb	1
rno-miR-183	Serpini1	1
rno-miR-183	Arl2bp	1
rno-miR-183	Tsku	1
rno-miR-183	RGD1311307	1
rno-miR-183	Tbp	1
rno-miR-183	Ptpn2	1
rno-miR-183	Tsc2	1
rno-miR-183	Fut2	1
rno-miR-183	Lppr4	1
rno-miR-183	Atrn	1
rno-miR-183	Tspan12	1
rno-miR-183	Oas1a	1
rno-miR-183	Scpep1	1
rno-miR-183	Edn1	1
rno-miR-183	Snx1	1
rno-miR-183	Clic2	1
rno-miR-183	Nrp2	1
rno-miR-183	Cast	1
rno-miR-183	Uqcrc2	1
rno-miR-183	Rai14	1
rno-miR-183	Btg1	1
rno-miR-183	Dyt1	1
rno-miR-183	Psma3	1
rno-miR-183	Aacs	1
rno-miR-183	Egfl7	1
rno-miR-183	Hnrnpab	1
rno-miR-183	Cyb5r4	1
rno-miR-183	Arfgap1	1
rno-miR-183	Ypel5	1
rno-miR-183	Ypel5	1
rno-miR-183	Nubp1	1
rno-miR-183	Pomt1	1
rno-miR-183	Sirt2	1
rno-miR-183	Tpm1	1
rno-miR-183	Hdgfrp2	1
rno-miR-183	Mesdc2	1
rno-miR-183	St3gal6	1
rno-miR-183	Hnf1a	1
rno-miR-183	Slc23a2	1
rno-miR-183	Gap43	1
rno-miR-183	Nrcam	1
rno-miR-183	RGD1307155	1
rno-miR-183	Tnfrsf1b	1
rno-miR-183	Thex1	1
rno-miR-183	Tmem135	1
rno-miR-183	Metap2	1
rno-miR-183	Azin1	1
rno-miR-183	Sord	1
rno-miR-183	Atp6v0c	1
rno-miR-183	Mpp4	1
rno-miR-183	Cacnb2	1
rno-miR-183	Ptgs1	1
rno-miR-183	Zdhhc20	1
rno-miR-183	Zdhhc20	1
rno-miR-183	Miip	1
rno-miR-183	Camk1g	1
rno-miR-183	Tmem69	1
rno-miR-183	Rab21	1
rno-miR-183	Mustn1	1
rno-miR-183	Cacybp	1
rno-miR-183	Rab3d	1
rno-miR-183	Lmo2	1
rno-miR-183	Ccl11	1
rno-miR-183	LOC499306	1
rno-miR-183	Nrg1	1
rno-miR-183	Fignl1	1
rno-miR-183	Nrbf2	1
rno-miR-183	Mitd1	1
rno-miR-183	Tgfbr1	1
rno-miR-183	Tmem140	1
rno-miR-183	Yt521	1
rno-miR-183	Ispd	1
rno-miR-183	Ehd4	1
rno-miR-183	Slc12a5	1
rno-miR-183	Eif2b4	1
rno-miR-183	Plod2	1
rno-miR-183	Vdac2	1
rno-miR-183	Skap2	1
rno-miR-183	Gpr85	1
rno-miR-183	Gpr85	1
rno-miR-183	Kazald1	1
rno-miR-183	Commd10	1
rno-miR-183	Smpd3	1
rno-miR-183	Cyp26a1	1
rno-miR-183	LOC500445	1
rno-miR-183	Tnfrsf1a	1
rno-miR-183	Ccdc17	1
rno-miR-183	Dazap2	1
rno-miR-183	Adcy5	1
rno-miR-183	Picalm	1
rno-miR-183	Picalm	1
rno-miR-183	Mare	1
rno-miR-183	Pigm	1
rno-miR-183	Ube2b	1
rno-miR-183	Bad	1
rno-miR-183	Dbndd1	1
rno-miR-183	Amd1	1
rno-miR-183	Ddx21	1
rno-miR-183	Cdh13	1
rno-miR-183	Cltc	1
rno-miR-183	Nrg1	1
rno-miR-183	Chrm3	1
rno-miR-183	Tfpi2	1
rno-miR-183	Ets1	1
rno-miR-183	Mpp4	1
rno-miR-183	Dmp1	1
rno-miR-183	LOC499330	1
rno-miR-183	Nip30	1
rno-miR-183	Clic5	1
rno-miR-183	Efnb1	1
rno-miR-183	RGD621352	1
rno-miR-183	Bcap31	1
rno-miR-183	Stk17b	1
rno-miR-183	Clrn3	1
rno-miR-183	Tpd52l2	1
rno-miR-183	Ptp4a1	1
rno-miR-183	Ptp4a1	1
rno-miR-183	Fpgt	1
rno-miR-183	Slc21a4	1
rno-miR-183	Ezr	1
rno-miR-183	Dmd	1
rno-miR-183	Pacsin2	1
rno-miR-183	Zbtb1	1
rno-miR-183	Sfrs10	1
rno-miR-183	Polr1c	1
rno-miR-183	Nbl1	1
rno-miR-183	Ino80e	1
rno-miR-183	Cdca7	1
rno-miR-183	Gdi1	1
rno-miR-183	Atp4b	1
rno-miR-183	Sftpa1	1
rno-miR-183	Tac1	1
rno-miR-183	Plekha3	1
rno-miR-183	Txndc1	1
rno-miR-183	Nap1l3	1
rno-miR-183	Ppp2ca	1
rno-miR-183	Ppp2ca	1
rno-miR-183	Gulp1	1
rno-miR-183	Vamp1	1
rno-miR-183	Kcnq3	1
rno-miR-183	Kcnq3	1
rno-miR-183	LOC502894	1
rno-miR-183	LOC502894	1
rno-miR-183	Cd164	1
rno-miR-183	Zbtb25	1
rno-miR-183	Tmem199	1
rno-miR-183	Rhoj	1
rno-miR-183	Freq	1
rno-miR-183	Katna1	1
rno-miR-183	Gja1	1
rno-miR-183	Idh2	1
rno-miR-183	Fmod	1
rno-miR-183	Cyp4f18	1
rno-miR-183	Pnrc1	1
rno-miR-183	Ing3	1
rno-miR-183	Ap3m1	1
rno-miR-183	Abcb9	1
rno-miR-183	Nr3c1	1
rno-miR-183	Nrg1	1
rno-miR-183	Gtdc1	1
rno-miR-183	Rassf5	1
rno-miR-183	Rpl28	1
rno-miR-183	Slc16a1	1
rno-miR-183	Ppp1r14c	1
rno-miR-183	Cdh1	1
rno-miR-183	Hao2	1
rno-miR-183	Slc16a10	1
rno-miR-183	Btg4	1
rno-miR-183	Arnt2	1
rno-miR-183	Gm2a	1
rno-miR-183	Ube2v2	1
rno-miR-183	Ahcy	1
rno-miR-183	Klf5	1
rno-miR-183	Rpl22	1
rno-miR-183	Gimap4	1
rno-miR-183	Surf2	1
rno-miR-183	Tbkbp1	1
rno-miR-183	Dync1i1	1
rno-miR-183	Cx3cl1	1
rno-miR-183	Fzd1	1
rno-miR-183	Hmbs	1
rno-miR-183	Tprkb	1
rno-miR-183	Tmpo	1
rno-miR-183	Nucb1	1
rno-miR-183	Hspa13	1
rno-miR-183	Pla2g4a	1
rno-miR-183	Foxg1	1
rno-miR-183	Wrnip1	1
rno-miR-183	Qdpr	1
rno-miR-183	Qdpr	1
rno-miR-183	Cd69	1
rno-miR-183	Tmem22	1
rno-miR-183	Egr1	1
rno-miR-183	Tusc4	1
rno-miR-183	Ppp2r2a	1
rno-miR-183	Gabbr1	1
rno-miR-183	Mcoln2	1
rno-miR-183	Lrrc8a	1
rno-miR-183	Ssrp1	1
rno-miR-183	Foxa3	1
rno-miR-183	Tnfrsf8	1
rno-miR-183	LOC56764	1
rno-miR-183	tGap1	1
rno-miR-183	Rpl15	1
rno-miR-183	Pctp	1
rno-miR-183	Mrpl40	1
rno-miR-183	Larp1b	1
rno-miR-183	Fmr1	1
rno-miR-183	Cxcl10	1
rno-miR-183	Dirc2	1
rno-miR-183	Mesdc1	1
rno-miR-183	Limd2	1
rno-miR-183	Ccl7	1
rno-miR-183	Add1	1
rno-miR-183	Ak3l1	1
rno-miR-183	Abcc5	1
rno-miR-183	Inpp5d	1
rno-miR-183	Inpp5d	1
rno-miR-183	LOC498368	1
rno-miR-183	Chrna7	1
rno-miR-183	Grm1	1
rno-miR-183	Pla2g5	1
rno-miR-183	Glyat	1
rno-miR-183	Plac1	1
rno-miR-183	Tmem111	1
rno-miR-183	Picalm	1
rno-miR-183	Arfgap2	1
rno-miR-183	Dclk1	1
rno-miR-183	Dclk1	1
rno-miR-183	Gja5	1
rno-miR-183	Sfrs12ip1	1
rno-miR-183	Fam48a	1
rno-miR-183	Fam48a	1
rno-miR-183	Tmbim1	1
rno-miR-183	Vapb	1
rno-miR-183	RGD1307100	1
rno-miR-183	Ptpn6	1
rno-miR-183	Hdgfrp2	1
rno-miR-183	Rcn2	1
rno-miR-183	Arcn1	1
rno-miR-183	Tmem69	1
rno-miR-183	Rcan1	1
rno-miR-183	Lifr	1
rno-miR-183	Aoc3	1
rno-miR-183	Ncam2	1
rno-miR-183	Kcnj11	1
rno-miR-183	Slc10a2	1
rno-miR-183	P2rx6	1
rno-miR-183	Slc21a4	1
rno-miR-183	Serbp1	1
rno-miR-183	Klra2	1
rno-miR-183	P2ry2	1
rno-miR-183	Egfl7	1
rno-miR-183	Mpp4	1
rno-miR-183	Laptm4b	1
rno-miR-183	Sel1l	1
rno-miR-183	Pot1	1
rno-miR-183	Rad23b	1
rno-miR-183	Saa4	1
rno-miR-183	RGD1310794	1
rno-miR-183	Dmd	1
rno-miR-183	Mthfs	1
rno-miR-183	LOC303448	1
rno-miR-183	Arhgef2	1
rno-miR-183	Ntrk2	1
rno-miR-183	Klf10	1
rno-miR-183	Lnpep	1
rno-miR-183	Sv2a	1
rno-miR-183	Pla2g4a	1
rno-miR-183	Dffb	1
rno-miR-183	Tardbp	1
rno-miR-183	Sh3bp5	1
rno-miR-183	B3gntl1	1
rno-miR-183	Alg13	1
rno-miR-183	Syne1	1
rno-miR-183	Slc47a1	1
rno-miR-183	Cckbr	1
rno-miR-183	Bnip3l	1
rno-miR-183	Bnip3l	1
rno-miR-183	LOC361776	1
rno-miR-183	Vcsa1	1
