MIRNA	GENE	INPUT
dme-miR-317	Eaat1	1
dme-miR-317	CG13253	1
dme-miR-317	Cpr47Eg	1
dme-miR-317	CG7536	1
dme-miR-317	dx	1
dme-miR-317	mof	1
dme-miR-317	dlt	1
dme-miR-317	CG30005	1
dme-miR-317	CG6123	1
dme-miR-317	CG3160	1
dme-miR-317	CG2789	1
dme-miR-317	CG13847	1
dme-miR-317	CG18449	1
dme-miR-317	bif	1
dme-miR-317	bif	1
dme-miR-317	Cap-G	1
dme-miR-317	Cap-G	1
dme-miR-317	PGRP-LD	1
dme-miR-317	CG30089	1
dme-miR-317	His3.3B	1
dme-miR-317	CG7149	1
dme-miR-317	CG4238	1
dme-miR-317	CG17218	1
dme-miR-317	l(1)G0334	1
dme-miR-317	CG31555	1
dme-miR-317	CG32613	1
dme-miR-317	CG32613	1
dme-miR-317	PGRP-LC	1
dme-miR-317	svr	1
dme-miR-317	CG32529	1
dme-miR-317	CG1552	1
dme-miR-317	spt4	1
dme-miR-317	Arp53D	1
dme-miR-317	ssp2	1
dme-miR-317	CG42365	1
dme-miR-317	Obp99c	1
dme-miR-317	CG30120	1
dme-miR-317	Strn-Mlck	1
dme-miR-317	Dsp1	1
dme-miR-317	Dsp1	1
dme-miR-317	CG10050	1
dme-miR-317	csw	1
dme-miR-317	CG34168	1
dme-miR-317	CG14856	1
dme-miR-317	CG42346	1
dme-miR-317	CG34357	1
dme-miR-317	mira	1
dme-miR-317	CG12209	1
dme-miR-317	Ant2	1
dme-miR-317	CG17781	1
dme-miR-317	pot	1
dme-miR-317	disp	1
dme-miR-317	disco	1
dme-miR-317	Timp	1
dme-miR-317	Jon99Ciii	1
dme-miR-317	Keap1	1
dme-miR-317	shark	1
dme-miR-317	CG8038	1
dme-miR-317	CycB	1
dme-miR-317	VhaSFD	1
dme-miR-317	mus209	1
dme-miR-317	ran-like	1
dme-miR-317	CG4996	1
dme-miR-317	CG9705	1
dme-miR-317	lds	1
dme-miR-317	CG7598	1
dme-miR-317	CG6967	1
dme-miR-317	CG6967	1
dme-miR-317	CG2698	1
dme-miR-317	alpha-catenin-related	1
dme-miR-317	CG1340	1
dme-miR-317	CG30101	1
dme-miR-317	CG30101	1
dme-miR-317	ppa	1
dme-miR-317	CG33111	1
dme-miR-317	l(2)k09913	1
dme-miR-317	CG12236	1
dme-miR-317	CG6484	1
dme-miR-317	mbl	1
dme-miR-317	CG7053	1
dme-miR-317	CG9759	1
dme-miR-317	ab	1
dme-miR-317	ptc	1
dme-miR-317	CG14694	1
dme-miR-317	bif	1
dme-miR-317	Ptp10D	1
dme-miR-317	Adk2	1
dme-miR-317	Caps	1
dme-miR-317	CG2147	1
dme-miR-317	cv-2	1
dme-miR-317	CG9164	1
dme-miR-317	CG18659	1
dme-miR-317	CG18659	1
dme-miR-317	pgant5	1
dme-miR-317	CG6480	1
dme-miR-317	CG1674	1
dme-miR-317	CG8788	1
dme-miR-317	CG7813	1
dme-miR-317	Sin1	1
dme-miR-317	CG2202	1
dme-miR-317	CG4911	1
dme-miR-317	CG10157	1
dme-miR-317	Chi	1
dme-miR-317	cal1	1
dme-miR-317	CG31286	1
dme-miR-317	CG9705	1
dme-miR-317	CG16848	1
dme-miR-317	RhoGAP71E	1
dme-miR-317	Arc42	1
dme-miR-317	Ank2	1
dme-miR-317	inx3	1
dme-miR-317	l(1)G0136	1
dme-miR-317	RhoGAPp190	1
dme-miR-317	CG11668	1
dme-miR-317	PGRP-LD	1
dme-miR-317	PGRP-LD	1
dme-miR-317	CG12316	1
dme-miR-317	CG17221	1
dme-miR-317	CG10104	1
dme-miR-317	CG3704	1
dme-miR-317	CG9518	1
dme-miR-317	CG8949	1
dme-miR-317	CG17153	1
dme-miR-317	l(1)G0007	1
dme-miR-317	CG14893	1
dme-miR-317	fus	1
dme-miR-317	mbl	1
dme-miR-317	CG7669	1
dme-miR-317	wapl	1
dme-miR-317	wapl	1
dme-miR-317	l(1)G0334	1
dme-miR-317	l(1)G0004	1
dme-miR-317	CG11165	1
dme-miR-317	CG6954	1
dme-miR-317	CG31226	1
dme-miR-317	CG34375	1
dme-miR-317	CG11018	1
dme-miR-317	CG33169	1
dme-miR-317	CG14216	1
dme-miR-317	Cdc42	1
dme-miR-317	CG17664	1
dme-miR-317	slik	1
dme-miR-317	CG8501	1
dme-miR-317	Cpr12A	1
dme-miR-317	fs(1)K10	1
dme-miR-317	ncd	1
dme-miR-317	CG1319	1
dme-miR-317	CG4558	1
dme-miR-317	wb	1
dme-miR-317	rhea	1
dme-miR-317	CG9996	1
dme-miR-317	CG11784	1
dme-miR-317	mio	1
dme-miR-317	CG7407	1
dme-miR-317	CG11592	1
dme-miR-317	CG9603	1
dme-miR-317	CG11975	1
dme-miR-317	Asph	1
dme-miR-317	CG5919	1
dme-miR-317	hep	1
dme-miR-317	RanBPM	1
dme-miR-317	l(1)G0289	1
dme-miR-317	CG18870	1
dme-miR-317	Fps85D	1
dme-miR-317	CG33214	1
dme-miR-317	CG13569	1
dme-miR-317	unc-119	1
dme-miR-317	CG30183	1
dme-miR-317	l(2)s5379	1
dme-miR-317	CG7091	1
dme-miR-317	CG6043	1
dme-miR-317	pdm2	1
dme-miR-317	Fs	1
dme-miR-317	CG12316	1
dme-miR-317	ttk	1
dme-miR-317	CG18210	1
dme-miR-317	endoA	1
dme-miR-317	endoA	1
dme-miR-317	endoA	1
dme-miR-317	Rab3	1
dme-miR-317	Cyt-c-p	1
dme-miR-317	CG7918	1
dme-miR-317	MKP-4	1
dme-miR-317	CG4502	1
dme-miR-317	CG6028	1
dme-miR-317	spheroide	1
dme-miR-317	LanB2	1
dme-miR-317	AnnIX	1
dme-miR-317	ATPsyn-gamma	1
dme-miR-317	CG2698	1
dme-miR-317	AttC	1
dme-miR-317	CG17618	1
dme-miR-317	CG17618	1
dme-miR-317	Irk2	1
dme-miR-317	CG7943	1
dme-miR-317	CG6608	1
dme-miR-317	Snr1	1
dme-miR-317	CG18585	1
dme-miR-317	Hsc70-5	1
dme-miR-317	CG14186	1
dme-miR-317	xl6	1
dme-miR-317	Atg8a	1
dme-miR-317	Pi3K92E	1
dme-miR-317	CG8538	1
dme-miR-317	exba	1
dme-miR-317	GluRIIC	1
dme-miR-317	Pde11	1
dme-miR-317	Trl	1
dme-miR-317	tilB	1
dme-miR-317	Hsp60B	1
dme-miR-317	Pfk	1
dme-miR-317	CG13594	1
dme-miR-317	CycB	1
dme-miR-317	CG30403	1
dme-miR-317	ewg	1
dme-miR-317	CG33232	1
dme-miR-317	CG6332	1
dme-miR-317	Nsf2	1
dme-miR-317	CG8907	1
dme-miR-317	CG7806	1
dme-miR-317	Vha36	1
dme-miR-317	CG8297	1
dme-miR-317	Rip11	1
dme-miR-317	CG3165	1
dme-miR-317	CG10068	1
dme-miR-317	sinu	1
dme-miR-317	mbl	1
dme-miR-317	sbb	1
dme-miR-317	CG42404	1
dme-miR-317	unc-5	1
dme-miR-317	CG11242	1
dme-miR-317	CG31712	1
dme-miR-317	Mkk4	1
dme-miR-317	Unc-76	1
dme-miR-317	CG32573	1
dme-miR-317	CG2186	1
dme-miR-317	mew	1
dme-miR-317	pelo	1
dme-miR-317	scb	1
dme-miR-317	Pal	1
dme-miR-317	CG5190	1
dme-miR-317	Golgin84	1
dme-miR-317	CG14274	1
dme-miR-317	ninaD	1
dme-miR-317	Snap	1
dme-miR-317	Trl	1
dme-miR-317	csw	1
dme-miR-317	Nrk	1
dme-miR-317	danr	1
dme-miR-317	danr	1
dme-miR-317	CG14053	1
dme-miR-317	CG14053	1
dme-miR-317	CG12645	1
dme-miR-317	Cbl	1
dme-miR-317	bor	1
dme-miR-317	CG17724	1
dme-miR-317	Nup214	1
dme-miR-317	sowah	1
dme-miR-317	CG1764	1
dme-miR-317	yata	1
dme-miR-317	CG10924	1
dme-miR-317	CG13471	1
dme-miR-317	CG11070	1
dme-miR-317	kar	1
dme-miR-317	Set2	1
dme-miR-317	Gug	1
dme-miR-317	inaE	1
dme-miR-317	inaE	1
dme-miR-317	Asph	1
dme-miR-317	DAT	1
dme-miR-317	mu2	1
dme-miR-317	ap	1
dme-miR-317	CG7884	1
dme-miR-317	CG31358	1
dme-miR-317	CG7139	1
dme-miR-317	CG8713	1
dme-miR-317	CG15141	1
dme-miR-317	TM4SF	1
dme-miR-317	CG6201	1
dme-miR-317	CG4520	1
dme-miR-317	nito	1
dme-miR-317	nito	1
dme-miR-317	nito	1
dme-miR-317	wapl	1
dme-miR-317	wapl	1
dme-miR-317	PICK1	1
dme-miR-317	CG15572	1
dme-miR-317	CG17278	1
dme-miR-317	CG2993	1
dme-miR-317	pinta	1
dme-miR-317	TfIIS	1
dme-miR-317	CG10005	1
dme-miR-317	Tm1	1
dme-miR-317	Ccp84Ag	1
dme-miR-317	CG4558	1
dme-miR-317	CG31291	1
dme-miR-317	CG6490	1
dme-miR-317	fry	1
dme-miR-317	Osi17	1
dme-miR-317	CG10081	1
dme-miR-317	Tpr2	1
dme-miR-317	CG1074	1
dme-miR-317	Ada2b	1
dme-miR-317	Myo95E	1
dme-miR-317	Myo95E	1
dme-miR-317	CG31875	1
dme-miR-317	l(2)35Bd	1
dme-miR-317	Rab6	1
dme-miR-317	Scp1	1
dme-miR-317	pdm3	1
dme-miR-317	CG11151	1
dme-miR-317	Sry-alpha	1
dme-miR-317	CG13611	1
dme-miR-317	CG14693	1
dme-miR-317	CG5916	1
dme-miR-317	AP-2sigma	1
dme-miR-317	mus312	1
dme-miR-317	mus312	1
dme-miR-317	CG34372	1
dme-miR-317	cin	1
dme-miR-317	ed	1
dme-miR-317	CG8483	1
dme-miR-317	CG17664	1
dme-miR-317	CG31163	1
dme-miR-317	CG4619	1
dme-miR-317	CG3156	1
dme-miR-317	Scp2	1
dme-miR-317	CG3419	1
dme-miR-317	CG7616	1
dme-miR-317	CG31320	1
dme-miR-317	salm	1
dme-miR-317	salm	1
dme-miR-317	CG8027	1
dme-miR-317	CG32396	1
dme-miR-317	CG1622	1
dme-miR-317	CG33082	1
dme-miR-317	ncm	1
dme-miR-317	CG12861	1
dme-miR-317	CG14394	1
dme-miR-317	DopEcR	1
dme-miR-317	CG8078	1
dme-miR-317	mbl	1
dme-miR-317	nito	1
dme-miR-317	CG34401	1
dme-miR-317	elB	1
dme-miR-317	h-cup	1
dme-miR-317	CG33156	1
dme-miR-317	CG33156	1
dme-miR-317	CG14646	1
dme-miR-317	CG14561	1
dme-miR-317	Fmo-2	1
dme-miR-317	CG33932	1
dme-miR-317	CG3308	1
dme-miR-317	CG5869	1
dme-miR-317	Cpr92A	1
dme-miR-317	pkaap	1
dme-miR-317	VhaSFD	1
dme-miR-317	sinu	1
dme-miR-317	CG9601	1
dme-miR-317	CG14454	1
dme-miR-317	CG3520	1
dme-miR-317	Cpr23B	1
dme-miR-317	CG10748	1
dme-miR-317	CG42629	1
dme-miR-317	Osi12	1
dme-miR-317	Osi12	1
dme-miR-317	Syt12	1
dme-miR-317	CG6650	1
dme-miR-317	Ubi-p5E	1
dme-miR-317	Psf3	1
dme-miR-317	CycB3	1
dme-miR-317	CG32810	1
dme-miR-317	CG2941	1
dme-miR-317	Amph	1
dme-miR-317	CG8135	1
dme-miR-317	CG8188	1
dme-miR-317	Tsp26A	1
dme-miR-317	Tsp26A	1
dme-miR-317	CG15201	1
dme-miR-317	Pat1	1
dme-miR-317	elB	1
dme-miR-317	Tsp86D	1
dme-miR-317	GlcAT-I	1
dme-miR-317	CG30000	1
dme-miR-317	ATPsyn-gamma	1
dme-miR-317	VGlut	1
dme-miR-317	CG9522	1
dme-miR-317	CG7227	1
dme-miR-317	dik	1
dme-miR-317	CG6937	1
dme-miR-317	CG12484	1
dme-miR-317	CG12484	1
dme-miR-317	CG34213	1
dme-miR-317	Nak	1
dme-miR-317	CG34120	1
dme-miR-317	CG5805	1
dme-miR-317	CG3257	1
dme-miR-317	Cry	1
dme-miR-317	CG31740	1
dme-miR-317	CG15705	1
dme-miR-317	CG4313	1
dme-miR-317	Fps85D	1
dme-miR-317	Jon44E	1
dme-miR-317	Atg5	1
dme-miR-317	Cpr65Ea	1
dme-miR-317	csw	1
dme-miR-317	CG10623	1
dme-miR-317	Ada2b	1
dme-miR-317	Mst84Dd	1
dme-miR-317	svr	1
dme-miR-317	CG30094	1
dme-miR-317	CG17760	1
dme-miR-317	ns2	1
dme-miR-317	Vha13	1
dme-miR-317	ect	1
dme-miR-318	DIP1	1
dme-miR-318	CG13890	1
dme-miR-318	Ir75d	1
dme-miR-318	Act79B	1
dme-miR-318	CG4702	1
dme-miR-318	pxb	1
dme-miR-318	cac	1
dme-miR-318	Oamb	1
dme-miR-318	BicC	1
dme-miR-318	CG8486	1
dme-miR-318	CG32971	1
dme-miR-318	CG10731	1
dme-miR-318	klar	1
dme-miR-318	Got2	1
dme-miR-318	CG10384	1
dme-miR-318	vnd	1
dme-miR-318	CG6006	1
dme-miR-318	CG32726	1
dme-miR-318	CG32582	1
dme-miR-318	Tl	1
dme-miR-318	osp	1
dme-miR-318	CG11055	1
dme-miR-318	Hrs	1
dme-miR-318	Ptp99A	1
dme-miR-318	CG14408	1
dme-miR-318	CG11448	1
dme-miR-318	CG11448	1
dme-miR-318	Dscam	1
dme-miR-318	CG2021	1
dme-miR-318	Prm	1
dme-miR-318	140up	1
dme-miR-318	CG17544	1
dme-miR-318	melt	1
dme-miR-318	spo	1
dme-miR-318	Ac13E	1
dme-miR-318	by	1
dme-miR-318	CG32813	1
dme-miR-318	CG9086	1
dme-miR-318	CG31468	1
dme-miR-318	CG12016	1
dme-miR-318	l(1)G0148	1
dme-miR-318	CG13609	1
dme-miR-318	CG11658	1
dme-miR-318	CG2082	1
dme-miR-318	Fib	1
dme-miR-318	CG7131	1
dme-miR-318	CG32803	1
dme-miR-318	As	1
dme-miR-318	CG8223	1
dme-miR-318	mub	1
dme-miR-318	sr	1
dme-miR-318	phl	1
dme-miR-318	CG12237	1
dme-miR-318	CG1814	1
dme-miR-318	spir	1
dme-miR-318	gol	1
dme-miR-318	Ank2	1
dme-miR-318	CG15822	1
dme-miR-318	Trf4-2	1
dme-miR-318	PGRP-LD	1
dme-miR-318	Fas3	1
dme-miR-318	CG5151	1
dme-miR-318	CG8051	1
dme-miR-318	Glut3	1
dme-miR-318	mura	1
dme-miR-318	CG17352	1
dme-miR-318	Cp110	1
dme-miR-318	CG32048	1
dme-miR-318	Tace	1
dme-miR-318	CG2371	1
dme-miR-318	CG8944	1
dme-miR-318	fru	1
dme-miR-318	CG32767	1
dme-miR-318	Sodh-1	1
dme-miR-318	Nmda1	1
dme-miR-318	CG42258	1
dme-miR-318	CG31140	1
dme-miR-318	CG13101	1
dme-miR-318	mod(mdg4)	1
dme-miR-318	CG12125	1
dme-miR-318	CG42611	1
dme-miR-318	rgr	1
dme-miR-318	CG17574	1
dme-miR-318	pb	1
dme-miR-318	rept	1
dme-miR-318	CG32638	1
dme-miR-318	CG13741	1
dme-miR-318	CG6745	1
dme-miR-318	CG13196	1
dme-miR-318	CG14294	1
dme-miR-318	CG8086	1
dme-miR-318	CG5273	1
dme-miR-318	CG30217	1
dme-miR-318	I-2	1
dme-miR-318	Socs36E	1
dme-miR-318	Ald	1
dme-miR-318	CG34113	1
dme-miR-318	RpI12	1
dme-miR-318	CG2991	1
dme-miR-318	Sr-CI	1
dme-miR-318	CG3764	1
dme-miR-318	CG9288	1
dme-miR-318	CG30389	1
dme-miR-318	Cam	1
dme-miR-318	svp	1
dme-miR-318	CG10237	1
dme-miR-318	eas	1
dme-miR-318	Mlc2	1
dme-miR-318	osp	1
dme-miR-318	osp	1
dme-miR-318	bs	1
dme-miR-318	bs	1
dme-miR-318	CG31262	1
dme-miR-318	CG2964	1
dme-miR-318	unc-13-4A	1
dme-miR-318	l(3)82Fd	1
dme-miR-318	Ubx	1
dme-miR-318	Sytbeta	1
dme-miR-318	CG4467	1
dme-miR-318	CG16718	1
dme-miR-318	CG16718	1
dme-miR-318	pont	1
dme-miR-318	spen	1
dme-miR-318	Cyp28a5	1
dme-miR-318	fus	1
dme-miR-318	CG31211	1
dme-miR-318	ymp	1
dme-miR-318	CG9368	1
dme-miR-318	Prm	1
dme-miR-318	skl	1
dme-miR-318	aPKC	1
dme-miR-318	Optix	1
dme-miR-318	CG9455	1
dme-miR-318	Pvf2	1
dme-miR-318	CG12883	1
dme-miR-318	CG42256	1
dme-miR-318	trr	1
dme-miR-318	DIP1	1
dme-miR-318	lin	1
dme-miR-318	l(1)dd4	1
dme-miR-318	CG13148	1
dme-miR-318	CG34439	1
dme-miR-318	CG30492	1
dme-miR-318	CG13506	1
dme-miR-318	CG18316	1
dme-miR-318	CG15817	1
dme-miR-318	Ald	1
dme-miR-318	CG2765	1
dme-miR-318	CG31637	1
dme-miR-318	CG6043	1
dme-miR-318	CG17618	1
dme-miR-318	CG2082	1
dme-miR-318	Tektin-A	1
dme-miR-318	CG13606	1
dme-miR-318	Ptp99A	1
dme-miR-318	CG13039	1
dme-miR-318	dei	1
dme-miR-318	CG33143	1
dme-miR-318	bif	1
dme-miR-318	PGRP-LD	1
dme-miR-318	CG33143	1
dme-miR-318	Fas3	1
dme-miR-318	Adhr	1
dme-miR-318	H	1
dme-miR-318	spt4	1
dme-miR-318	rictor	1
dme-miR-318	CG7211	1
dme-miR-318	CG31100	1
dme-miR-318	CG10050	1
dme-miR-318	CG9368	1
dme-miR-318	CG4960	1
dme-miR-318	CG17574	1
dme-miR-318	CG42339	1
dme-miR-318	pot	1
dme-miR-318	CG2765	1
dme-miR-318	Es2	1
dme-miR-318	CG10237	1
dme-miR-318	CG3894	1
dme-miR-318	klar	1
dme-miR-318	mld	1
dme-miR-318	mid	1
dme-miR-318	ft	1
dme-miR-318	ft	1
dme-miR-318	kat-60L1	1
dme-miR-318	CG9760	1
dme-miR-318	dap	1
dme-miR-318	abd-A	1
dme-miR-318	CG5316	1
dme-miR-318	CG7582	1
dme-miR-318	CG8654	1
dme-miR-318	CG2269	1
dme-miR-318	CG15249	1
dme-miR-318	odd	1
dme-miR-318	Ptp10D	1
dme-miR-318	CG12918	1
dme-miR-318	CG7492	1
dme-miR-318	CG10419	1
dme-miR-318	TTLL3B	1
dme-miR-318	SRm160	1
dme-miR-318	osp	1
dme-miR-318	osp	1
dme-miR-318	CG10880	1
dme-miR-318	Prat	1
dme-miR-318	CG5787	1
dme-miR-318	CG11291	1
dme-miR-318	Ank2	1
dme-miR-318	CG13636	1
dme-miR-318	CG14642	1
dme-miR-318	CG12607	1
dme-miR-318	CG17098	1
dme-miR-318	Socs44A	1
dme-miR-318	PGRP-LD	1
dme-miR-318	nau	1
dme-miR-318	mRpL42	1
dme-miR-318	CG3814	1
dme-miR-318	vkg	1
dme-miR-318	CG6136	1
dme-miR-318	CG8108	1
dme-miR-318	cact	1
dme-miR-318	CG14956	1
dme-miR-318	esg	1
dme-miR-318	Reps	1
dme-miR-318	sut1	1
dme-miR-318	EloA	1
dme-miR-318	nerfin-1	1
dme-miR-318	ftz	1
dme-miR-318	Mst98Ca	1
dme-miR-318	ncd	1
dme-miR-318	CG33080	1
dme-miR-318	wb	1
dme-miR-318	Npc2h	1
dme-miR-318	SPR	1
dme-miR-318	CG2127	1
dme-miR-318	CG5910	1
dme-miR-318	yrt	1
dme-miR-318	miple	1
dme-miR-318	Ac3	1
dme-miR-318	CG15382	1
dme-miR-318	out	1
dme-miR-318	CG9766	1
dme-miR-318	heix	1
dme-miR-318	arg	1
dme-miR-318	CG17618	1
dme-miR-318	CG4404	1
dme-miR-318	CG4404	1
dme-miR-318	rib	1
dme-miR-318	oaf	1
dme-miR-318	CG12945	1
dme-miR-318	robo	1
dme-miR-318	CG1826	1
dme-miR-318	CG32649	1
dme-miR-318	CG2865	1
dme-miR-318	Chd3	1
dme-miR-318	CG7112	1
dme-miR-318	Cp110	1
dme-miR-318	CG4641	1
dme-miR-318	CG42569	1
dme-miR-318	CG7324	1
dme-miR-318	CG3033	1
dme-miR-318	CG30116	1
dme-miR-318	CG13766	1
dme-miR-318	ss	1
dme-miR-318	Fas1	1
dme-miR-318	Pkc98E	1
dme-miR-318	CG5039	1
dme-miR-318	CG11009	1
dme-miR-318	CG11009	1
dme-miR-318	Snoo	1
dme-miR-318	CG4797	1
dme-miR-318	CG32269	1
dme-miR-318	Fdh	1
dme-miR-318	cry	1
dme-miR-318	fab1	1
dme-miR-318	Smc5	1
dme-miR-318	PGRP-LD	1
dme-miR-318	bbx	1
dme-miR-318	CG4797	1
dme-miR-318	CG3739	1
dme-miR-318	CG14762	1
dme-miR-318	nito	1
dme-miR-318	Rassf	1
dme-miR-318	Socs36E	1
dme-miR-318	CG32369	1
dme-miR-318	CG7368	1
dme-miR-318	CG17108	1
dme-miR-318	CG9664	1
dme-miR-318	unk	1
dme-miR-318	RpII15	1
dme-miR-318	Fhos	1
dme-miR-318	Vang	1
dme-miR-318	CG9109	1
dme-miR-318	CG12063	1
dme-miR-318	CG4984	1
dme-miR-318	CG16739	1
dme-miR-318	CG5910	1
dme-miR-318	Ald	1
dme-miR-318	sprt	1
dme-miR-318	CG4562	1
dme-miR-318	ato	1
dme-miR-318	kek2	1
dme-miR-318	CG17352	1
dme-miR-318	CG4872	1
dme-miR-318	stops	1
dme-miR-318	Ac13E	1
dme-miR-318	slpr	1
dme-miR-318	jbug	1
dme-miR-318	CG2254	1
dme-miR-318	CG3491	1
dme-miR-318	loqs	1
dme-miR-318	mbl	1
dme-miR-318	CG7406	1
dme-miR-318	D19A	1
dme-miR-318	Tyler	1
dme-miR-318	CG30158	1
dme-miR-318	h-cup	1
dme-miR-318	CG7945	1
dme-miR-318	CG12105	1
dme-miR-318	Tace	1
dme-miR-318	Tace	1
dme-miR-318	CG3651	1
dme-miR-318	CG32809	1
dme-miR-318	CG32204	1
dme-miR-318	Klp98A	1
dme-miR-318	CG14823	1
dme-miR-318	I-2	1
dme-miR-318	ss	1
dme-miR-318	CG9368	1
dme-miR-318	glob3	1
dme-miR-318	Adh	1
dme-miR-318	CG11009	1
dme-miR-318	CG11009	1
dme-miR-2c	koko	1
dme-miR-2c	CG10326	1
dme-miR-2c	CG41265	1
dme-miR-2c	Dredd	1
dme-miR-2c	CG6461	1
dme-miR-2c	Shroom	1
dme-miR-2c	pgc	1
dme-miR-2c	CG3587	1
dme-miR-2c	Hcf	1
dme-miR-2c	CG1545	1
dme-miR-2c	hoe1	1
dme-miR-2c	CG11885	1
dme-miR-2c	mol	1
dme-miR-2c	CG1635	1
dme-miR-2c	CG3774	1
dme-miR-2c	CG8963	1
dme-miR-2c	Pif1A	1
dme-miR-2c	CG13624	1
dme-miR-2c	CG8083	1
dme-miR-2c	Nep4	1
dme-miR-2c	CG16815	1
dme-miR-2c	Hmgs	1
dme-miR-2c	Vha16	1
dme-miR-2c	CG3618	1
dme-miR-2c	slim	1
dme-miR-2c	CG13384	1
dme-miR-2c	Fak56D	1
dme-miR-2c	zip	1
dme-miR-2c	Pak3	1
dme-miR-2c	Dot	1
dme-miR-2c	SP555	1
dme-miR-2c	Ih	1
dme-miR-2c	CG9921	1
dme-miR-2c	CG9257	1
dme-miR-2c	CG2017	1
dme-miR-2c	cbt	1
dme-miR-2c	myoglianin	1
dme-miR-2c	Cyp4g1	1
dme-miR-2c	Galpha49B	1
dme-miR-2c	hts	1
dme-miR-2c	CG17698	1
dme-miR-2c	CG9130	1
dme-miR-2c	CG30497	1
dme-miR-2c	Taz	1
dme-miR-2c	CG16940	1
dme-miR-2c	Hr96	1
dme-miR-2c	CG15177	1
dme-miR-2c	Msr-110	1
dme-miR-2c	Ctr1B	1
dme-miR-2c	HLHm3	1
dme-miR-2c	CG32791	1
dme-miR-2c	CG32085	1
dme-miR-2c	CG3125	1
dme-miR-2c	CG5205	1
dme-miR-2c	Usp7	1
dme-miR-2c	CG7365	1
dme-miR-2c	Doa	1
dme-miR-2c	CG31202	1
dme-miR-2c	Hip1	1
dme-miR-2c	CG33649	1
dme-miR-2c	CG33649	1
dme-miR-2c	Ac13E	1
dme-miR-2c	Ac13E	1
dme-miR-2c	CG30472	1
dme-miR-2c	Vdup1	1
dme-miR-2c	Cyp12a5	1
dme-miR-2c	Sug	1
dme-miR-2c	CG4836	1
dme-miR-2c	CG32068	1
dme-miR-2c	kdn	1
dme-miR-2c	CG5746	1
dme-miR-2c	Rab11	1
dme-miR-2c	CG18542	1
dme-miR-2c	Rm62	1
dme-miR-2c	CG11103	1
dme-miR-2c	sdk	1
dme-miR-2c	Ptp4E	1
dme-miR-2c	CG2982	1
dme-miR-2c	CG12963	1
dme-miR-2c	CG8795	1
dme-miR-2c	CG18249	1
dme-miR-2c	CG9850	1
dme-miR-2c	Sema-1b	1
dme-miR-2c	CG11660	1
dme-miR-2c	ttk	1
dme-miR-2c	CG17260	1
dme-miR-2c	CG17260	1
dme-miR-2c	CG3967	1
dme-miR-2c	CG33298	1
dme-miR-2c	APC4	1
dme-miR-2c	Ir47a	1
dme-miR-2c	ase	1
dme-miR-2c	CG5991	1
dme-miR-2c	CG7837	1
dme-miR-2c	CG9384	1
dme-miR-2c	CG9384	1
dme-miR-2c	CG34289	1
dme-miR-2c	sr	1
dme-miR-2c	CG17124	1
dme-miR-2c	Dad	1
dme-miR-2c	CG15609	1
dme-miR-2c	CG42353	1
dme-miR-2c	CG11085	1
dme-miR-2c	mtt	1
dme-miR-2c	CG30015	1
dme-miR-2c	CG4880	1
dme-miR-2c	Btk29A	1
dme-miR-2c	nompA	1
dme-miR-2c	CG13025	1
dme-miR-2c	CG13025	1
dme-miR-2c	PGRP-LC	1
dme-miR-2c	Lmpt	1
dme-miR-2c	E23	1
dme-miR-2c	CG30463	1
dme-miR-2c	CG1812	1
dme-miR-2c	Obp83g	1
dme-miR-2c	CG17734	1
dme-miR-2c	dlg1	1
dme-miR-2c	CG5267	1
dme-miR-2c	CG17625	1
dme-miR-2c	fs(2)ltoPP43	1
dme-miR-2c	CG31886	1
dme-miR-2c	mRpL49	1
dme-miR-2c	Caps	1
dme-miR-2c	CG9674	1
dme-miR-2c	CG5742	1
dme-miR-2c	CG4596	1
dme-miR-2c	CG10631	1
dme-miR-2c	comm2	1
dme-miR-2c	comm2	1
dme-miR-2c	CG12054	1
dme-miR-2c	Edem1	1
dme-miR-2c	Nc	1
dme-miR-2c	CG13838	1
dme-miR-2c	CG13838	1
dme-miR-2c	CG14691	1
dme-miR-2c	fray	1
dme-miR-2c	CG6836	1
dme-miR-2c	CG30377	1
dme-miR-2c	CG1371	1
dme-miR-2c	eIF-4a	1
dme-miR-2c	Gl	1
dme-miR-2c	UGP	1
dme-miR-2c	Calx	1
dme-miR-2c	CG1136	1
dme-miR-2c	Su(var)3-7	1
dme-miR-2c	CG9636	1
dme-miR-2c	CG10137	1
dme-miR-2c	CG5973	1
dme-miR-2c	bun	1
dme-miR-2c	bun	1
dme-miR-2c	slif	1
dme-miR-2c	CG8249	1
dme-miR-2c	Mctp	1
dme-miR-2c	Bem46	1
dme-miR-2c	unc-4	1
dme-miR-2c	CG32767	1
dme-miR-2c	CG15609	1
dme-miR-2c	CG1998	1
dme-miR-2c	fj	1
dme-miR-2c	Myt1	1
dme-miR-2c	CG32281	1
dme-miR-2c	CG13776	1
dme-miR-2c	CG13776	1
dme-miR-2c	Mgat1	1
dme-miR-2c	Cpr67Fa1	1
dme-miR-2c	CG11380	1
dme-miR-2c	LpR2	1
dme-miR-2c	CG4623	1
dme-miR-2c	Sap-r	1
dme-miR-2c	MESK2	1
dme-miR-2c	CG6995	1
dme-miR-2c	tll	1
dme-miR-2c	rdgA	1
dme-miR-2c	cas	1
dme-miR-2c	cas	1
dme-miR-2c	CG9259	1
dme-miR-2c	CG15345	1
dme-miR-2c	Dsp1	1
